name,category,total_calls,total_duration,avg_duration,max_duration,pct_business_hours,pct_late_night,avg_hour,first_call,last_call,days_active,is_one_off,calls_per_month,is_active,predicted_category
Clayton,Unknown,1,175,175.0,175,1.0,0.0,12.0,2024-03-13,2024-03-13,0,True,1.0,False,Service Provider
Cloete,Unknown,5,143,13.0,93,0.8,0.0,13.6,2023-04-24,2023-05-22,28,False,2.586206896551724,False,Supplier
Coertze,Unknown,4,170,35.0,96,1.0,0.0,13.0,2024-03-13,2024-03-21,8,False,3.1578947368421053,False,Supplier
Coetzee,Unknown,1,63,63.0,63,0.0,0.0,18.0,2024-03-14,2024-03-14,0,True,1.0,False,Service Provider
Coetzer,Unknown,1,76,76.0,76,0.0,0.0,6.0,2024-03-15,2024-03-15,0,True,1.0,False,Service Provider
Cohen,Unknown,4,119,24.5,60,1.0,0.0,12.25,2022-06-30,2022-06-30,0,False,4.0,False,Service Provider
Coka,Unknown,36,1093,22.5,140,0.2777777777777778,0.0,16.11111111111111,2022-01-10,2023-01-28,383,False,2.61501210653753,False,Supplier
Cole,Unknown,2,110,55.0,78,1.0,0.0,12.0,2022-01-11,2022-01-11,0,False,2.0,False,Service Provider
Coleman,Unknown,1,3,3.0,3,0.0,0.0,12.0,2024-03-16,2024-03-16,0,True,1.0,False,Service Provider
Colin,Unknown,2,8,4.0,6,1.0,0.0,13.0,2022-06-30,2022-06-30,0,False,2.0,False,Supplier
Collett,Unknown,1,22,22.0,22,0.0,0.0,19.0,2024-03-16,2024-03-16,0,True,1.0,False,Supplier
Collins,Unknown,1,3,3.0,3,0.0,0.0,7.0,2024-03-18,2024-03-18,0,True,1.0,False,Service Provider
Colyn,Unknown,2,901,450.5,821,0.5,0.0,16.5,2022-06-30,2022-06-30,0,False,2.0,False,Service Provider
Conco,Unknown,1,18,18.0,18,1.0,0.0,9.0,2022-07-01,2022-07-01,0,True,1.0,False,Service Provider
Connell,Unknown,8,1498,8.5,850,1.0,0.0,11.0,2024-03-18,2024-07-22,126,False,1.5384615384615383,True,Supplier
Connor,Unknown,1,50,50.0,50,1.0,0.0,15.0,2023-04-24,2023-04-24,0,True,1.0,False,Supplier
Conway,Unknown,2,114,57.0,62,1.0,0.0,13.5,2023-04-24,2023-05-22,28,False,1.0344827586206895,False,Supplier
Cook,Unknown,56,14115,5.0,5561,0.5892857142857143,0.0,14.732142857142858,2022-01-11,2024-06-16,887,False,1.83206106870229,True,Family
Cooke,Unknown,5,369,82.0,136,1.0,0.0,10.4,2022-07-01,2022-07-29,28,False,2.586206896551724,False,Supplier
Cooper,Unknown,1,38,38.0,38,1.0,0.0,16.0,2023-04-24,2023-04-24,0,True,1.0,False,Important Contacts
Cordier,Unknown,1,114,114.0,114,1.0,0.0,8.0,2024-03-19,2024-03-19,0,True,1.0,False,Service Provider
Corex,Supplier,3,338,90.0,233,1.0,0.0,13.666666666666666,2022-01-10,2024-07-23,925,False,0.094240837696335,True,Supplier
Correia,Unknown,3,121,43.0,44,1.0,0.0,9.0,2024-03-19,2024-03-19,0,False,3.0,False,Service Provider
Cossa,Unknown,2,7,3.5,5,1.0,0.0,15.0,2022-07-01,2022-07-01,0,False,2.0,False,Supplier
Cowley,Unknown,3,102,7.0,89,1.0,0.0,11.333333333333334,2023-04-24,2023-04-26,2,False,2.8125,False,Service Provider
Craig,Unknown,3,97,22.0,71,0.3333333333333333,0.0,11.666666666666666,2022-07-01,2023-02-26,240,False,0.3333333333333333,False,Service Provider
Crause,Unknown,2,7,3.5,4,1.0,0.0,11.0,2023-04-25,2023-04-25,0,False,2.0,False,Service Provider
Craven,Unknown,4,296,81.0,89,1.0,0.0,13.5,2023-04-25,2023-05-04,9,False,3.0769230769230766,False,Supplier
Cronje,Unknown,2,214,107.0,186,0.5,0.0,10.5,2023-04-28,2023-07-22,85,False,0.5217391304347826,False,Service Provider
Cross,Unknown,4,48,9.5,26,1.0,0.0,12.25,2022-07-01,2024-08-02,763,False,0.1513240857503152,True,Supplier
Crouch,Unknown,26,3331,81.5,596,1.0,0.0,12.923076923076923,2023-04-28,2024-04-29,367,False,1.964735516372796,False,Supplier
Crous,Unknown,1,25,25.0,25,0.0,0.0,12.0,2022-07-02,2022-07-02,0,True,1.0,False,Service Provider
Crouse,Unknown,3,338,47.0,251,0.6666666666666666,0.0,14.333333333333334,2023-04-28,2023-04-29,1,False,2.9032258064516125,False,Supplier
Crown Hyper,Supplier,153,4176,22.0,159,0.8954248366013072,0.0,11.372549019607844,2022-01-26,2024-07-16,902,False,4.924892703862661,True,Supplier
Cumming,Unknown,1,169,169.0,169,1.0,0.0,9.0,2024-03-19,2024-03-19,0,True,1.0,False,Service Provider
Cupido,Unknown,2,70,35.0,55,0.0,0.0,18.0,2023-04-28,2023-04-28,0,False,2.0,False,Service Provider
Currie,Unknown,1,5,5.0,5,0.0,0.0,16.0,2023-04-30,2023-04-30,0,True,1.0,False,Supplier
Curtis,Unknown,1,21,21.0,21,1.0,0.0,13.0,2023-05-02,2023-05-02,0,True,1.0,False,Supplier
Cwele,Unknown,1,92,92.0,92,0.0,0.0,13.0,2022-07-02,2022-07-02,0,True,1.0,False,Service Provider
Cyster,Unknown,2,6,3.0,4,1.0,0.0,11.0,2023-05-05,2023-05-05,0,False,2.0,False,Service Provider
DCC,Supplier,85,16924,174.0,656,1.0,0.0,12.56470588235294,2022-02-14,2024-07-23,890,False,2.7717391304347827,True,Supplier
DSTV,Service Provider,1,425,425.0,425,0.0,0.0,9.0,2022-01-29,2022-01-29,0,True,1.0,False,Service Provider
Dada,Unknown,2,844,422.0,840,1.0,0.0,14.0,2022-01-11,2022-01-11,0,False,2.0,False,Service Provider
Daly,Unknown,8,569,18.0,311,0.25,0.0,11.375,2022-01-11,2023-04-12,456,False,0.4938271604938272,False,Supplier
Damane,Unknown,1,105,105.0,105,0.0,0.0,17.0,2023-05-05,2023-05-05,0,True,1.0,False,Service Provider
Damon,Unknown,8,383,5.0,175,1.0,0.0,13.5,2022-07-04,2022-07-08,4,False,7.0588235294117645,False,Supplier
Damons,Unknown,6,716,104.5,269,0.5,0.0,9.5,2023-05-06,2023-07-13,68,False,1.836734693877551,False,Supplier
Daniel,Unknown,1,4,4.0,4,0.0,0.0,12.0,2023-05-06,2023-05-06,0,True,1.0,False,Service Provider
Daniels,Unknown,1,16,16.0,16,0.0,0.0,18.0,2024-03-20,2024-03-20,0,True,1.0,False,Supplier
Danisa,Unknown,2,6,3.0,3,0.0,0.0,15.0,2023-05-06,2023-05-06,0,False,2.0,False,Supplier
Daughter ANG01,Family,1272,74136,12.0,1191,0.360062893081761,0.025943396226415,15.21069182389937,2022-01-04,2024-10-04,1004,False,36.905222437137326,True,Family
Daughter AYA01,Family,917,186933,32.0,5583,0.5343511450381679,0.0163576881134133,13.646673936750272,2022-01-19,2024-04-29,831,False,31.951219512195124,False,Family
Daughter AYA02,Family,1077,222060,76.0,4170,0.4744661095636026,0.0334261838440111,13.3983286908078,2022-02-09,2024-10-04,968,False,32.374749498998,True,Family
Daughter MAS01,Family,756,77638,32.0,3222,0.4166666666666667,0.037037037037037,13.751322751322752,2022-01-01,2024-10-03,1006,False,21.891891891891895,True,Family
Davey,Unknown,4,212,51.5,106,0.75,0.0,11.5,2022-07-04,2022-08-27,54,False,1.4285714285714286,False,Supplier
David,Unknown,5,320,59.0,138,1.0,0.0,15.0,2022-07-04,2022-11-14,133,False,0.920245398773006,False,Supplier
Davids,Unknown,1,18,18.0,18,0.0,0.0,16.0,2023-05-06,2023-05-06,0,True,1.0,False,Supplier
Davies,Unknown,60,4243,44.0,499,0.6333333333333333,0.0,12.266666666666667,2023-05-07,2024-10-03,515,False,3.3027522935779814,True,Supplier
Davis,Unknown,1,37,37.0,37,1.0,0.0,13.0,2022-07-04,2022-07-04,0,True,1.0,False,Important Contacts
Dawood,Unknown,2,99,49.5,55,1.0,0.0,10.0,2023-05-08,2024-02-23,291,False,0.1869158878504673,False,Service Provider
Dawson,Unknown,1,10,10.0,10,1.0,0.0,12.0,2023-05-08,2023-05-08,0,True,1.0,False,Service Provider
Daya,Unknown,13,1840,63.0,738,0.9230769230769232,0.0,13.538461538461538,2022-01-12,2024-03-19,797,False,0.4715840386940749,False,Supplier
De Beer,Unknown,1,67,67.0,67,0.0,0.0,18.0,2024-03-20,2024-03-20,0,True,1.0,False,Service Provider
De Kock,Unknown,27,1086,32.0,143,0.2222222222222222,0.0,15.296296296296296,2024-03-21,2024-07-28,129,False,5.09433962264151,True,Supplier
De Vos,Unknown,1,3,3.0,3,1.0,0.0,13.0,2023-05-08,2023-05-08,0,True,1.0,False,Supplier
De Waal,Unknown,1,1,1.0,1,1.0,0.0,8.0,2024-03-22,2024-03-22,0,True,1.0,False,Service Provider
De Wee,Unknown,1,63,63.0,63,1.0,0.0,15.0,2023-05-08,2023-05-08,0,True,1.0,False,Supplier
De Wet,Unknown,1,5,5.0,5,1.0,0.0,14.0,2023-05-09,2023-05-09,0,True,1.0,False,Supplier
De Wit,Unknown,5,471,83.0,159,0.0,0.0,18.6,2023-05-10,2024-03-20,315,False,0.4347826086956521,False,Supplier
De Witt,Unknown,1,44,44.0,44,1.0,0.0,13.0,2024-03-22,2024-03-22,0,True,1.0,False,Important Contacts
Deacon,Unknown,2,13,6.5,7,1.0,0.0,11.0,2023-05-11,2023-05-11,0,False,2.0,False,Service Provider
Dean,Unknown,1,4,4.0,4,1.0,0.0,15.0,2022-01-12,2022-01-12,0,True,1.0,False,Supplier
Dekker,Unknown,1,53,53.0,53,1.0,0.0,11.0,2023-05-11,2023-05-11,0,True,1.0,False,Service Provider
Delport,Unknown,1,11,11.0,11,1.0,0.0,15.0,2024-03-22,2024-03-22,0,True,1.0,False,Supplier
Denise,Unknown,2,159,79.5,145,1.0,0.0,13.0,2023-05-11,2023-05-11,0,False,2.0,False,Service Provider
Dennis,Unknown,2,15,7.5,11,1.0,0.0,14.0,2023-05-11,2023-05-11,0,False,2.0,False,Supplier
Desai,Unknown,5,194,6.0,132,1.0,0.0,14.4,2022-07-04,2022-07-07,3,False,4.545454545454545,False,Supplier
Devi,Unknown,87,16555,16.0,3739,0.425287356321839,0.0344827586206896,15.229885057471265,2022-01-13,2024-07-08,907,False,2.7854855923159016,True,Family
Diale,Unknown,1,297,297.0,297,1.0,0.0,16.0,2022-07-04,2022-07-04,0,True,1.0,False,Service Provider
Diamond,Unknown,1,133,133.0,133,1.0,0.0,14.0,2024-03-25,2024-03-25,0,True,1.0,False,Service Provider
Dias,Unknown,2,147,73.5,112,1.0,0.0,12.5,2022-01-13,2023-02-17,400,False,0.1395348837209302,False,Supplier
Dick,Unknown,4,198,4.0,189,1.0,0.0,14.25,2022-01-13,2022-01-31,18,False,2.5,False,Supplier
Dicks,Unknown,1,66,66.0,66,0.0,0.0,19.0,2022-07-04,2022-07-04,0,True,1.0,False,Service Provider
Dickson,Unknown,5,183,45.0,53,0.6,0.0,13.6,2024-03-25,2024-09-30,189,False,0.684931506849315,True,Supplier
Diko,Unknown,117,13859,81.0,662,1.0,0.0,12.444444444444445,2022-01-13,2023-02-02,385,False,8.457831325301205,False,Supplier
Dikobe,Unknown,1,29,29.0,29,1.0,0.0,12.0,2023-05-12,2023-05-12,0,True,1.0,False,Service Provider
Dinga,Unknown,12,1318,8.5,745,0.6666666666666666,0.0,13.166666666666666,2022-07-05,2023-05-02,301,False,1.0876132930513596,False,Supplier
Dintwe,Unknown,1,51,51.0,51,1.0,0.0,16.0,2023-05-12,2023-05-12,0,True,1.0,False,Supplier
Dire,Unknown,1,20,20.0,20,0.0,0.0,17.0,2022-01-13,2022-01-13,0,True,1.0,False,Supplier
Dixon,Unknown,2,81,40.5,77,1.0,0.0,14.0,2022-07-05,2022-07-07,2,False,1.875,False,Supplier
Diya,Unknown,1,43,43.0,43,1.0,0.0,13.0,2022-01-14,2022-01-14,0,True,1.0,False,Important Contacts
Dladla,Unknown,2,29,14.5,20,1.0,0.0,10.0,2023-05-15,2023-05-15,0,False,2.0,False,Service Provider
Dlamini,Unknown,1,62,62.0,62,0.0,0.0,18.0,2024-03-25,2024-03-25,0,True,1.0,False,Service Provider
Dlodlo,Unknown,1,16,16.0,16,1.0,0.0,10.0,2023-05-15,2023-05-15,0,True,1.0,False,Service Provider
Dlomo,Unknown,1,24,24.0,24,0.0,0.0,18.0,2022-07-05,2022-07-05,0,True,1.0,False,Supplier
Dludla,Unknown,3,36,7.0,27,0.6666666666666666,0.0,12.666666666666666,2023-05-16,2023-05-22,6,False,2.5,False,Supplier
Dludlu,Unknown,7,208,19.0,82,1.0,0.0,13.714285714285714,2023-05-16,2023-05-17,1,False,6.774193548387096,False,Supplier
Dolo,Unknown,1,26,26.0,26,0.0,0.0,11.0,2022-01-15,2022-01-15,0,True,1.0,False,Service Provider
Domingo,Unknown,2,73,36.5,69,1.0,0.0,13.5,2024-03-25,2024-03-26,1,False,1.9354838709677415,False,Supplier
Donald,Unknown,1,16,16.0,16,1.0,0.0,14.0,2023-05-16,2023-05-16,0,True,1.0,False,Supplier
Dotsure Insurance 2,Service Provider,10,4224,234.0,1767,0.9,0.0,14.4,2022-06-15,2022-06-23,8,False,7.894736842105264,False,Service Provider
Dotsure Roadside Assist,Service Provider,32,12873,336.5,1132,0.96875,0.0,12.6875,2022-01-20,2024-03-25,795,False,1.1636363636363636,False,Service Provider
Douglas,Unknown,1,153,153.0,153,1.0,0.0,12.0,2024-03-26,2024-03-26,0,True,1.0,False,Service Provider
Doyle,Unknown,2,353,176.5,218,1.0,0.0,9.0,2022-07-06,2022-07-06,0,False,2.0,False,Service Provider
Draai,Unknown,1,32,32.0,32,1.0,0.0,10.0,2022-07-06,2022-07-06,0,True,1.0,False,Service Provider
Dreyer,Unknown,1,3,3.0,3,1.0,0.0,14.0,2023-05-16,2023-05-16,0,True,1.0,False,Supplier
Du Toit,Unknown,6,131,8.5,62,0.5,0.0,11.833333333333334,2024-03-26,2024-04-07,12,False,4.285714285714286,False,Service Provider
Duba,Unknown,75,2741,15.0,266,0.2,0.1333333333333333,11.32,2022-01-15,2024-10-04,993,False,2.19941348973607,True,Important Contacts
Dube,Unknown,3,166,59.0,76,0.6666666666666666,0.0,16.0,2022-01-15,2022-07-18,184,False,0.4205607476635514,False,Supplier
Duda,Unknown,11,670,47.0,129,0.5454545454545454,0.0909090909090909,13.272727272727272,2022-01-15,2024-02-24,770,False,0.4125,False,Supplier
Duiker,Unknown,2,258,129.0,176,0.0,0.0,20.0,2023-05-16,2023-05-16,0,False,2.0,False,Service Provider
Duma,Unknown,210,14915,24.5,1769,0.3047619047619048,0.1285714285714285,14.038095238095238,2022-01-16,2022-11-03,291,False,19.626168224299068,False,Family
Duncan,Unknown,8,1466,174.0,358,0.25,0.0,9.125,2023-05-18,2023-08-02,76,False,2.2641509433962264,False,Service Provider
Dunn,Unknown,6,543,61.0,278,0.5,0.0,12.166666666666666,2022-01-17,2022-10-25,281,False,0.5787781350482315,False,Supplier
Dyani,Unknown,2,102,51.0,67,1.0,0.0,11.5,2022-07-07,2024-06-28,722,False,0.0797872340425532,True,Supplier
Dyantyi,Unknown,1,156,156.0,156,1.0,0.0,16.0,2024-03-26,2024-03-26,0,True,1.0,False,Service Provider
Dyasi,Unknown,5,458,68.0,182,1.0,0.0,13.2,2022-07-07,2022-07-08,1,False,4.838709677419354,False,Supplier
Dyer,Unknown,4,61,4.5,50,1.0,0.0,11.5,2022-01-17,2022-07-14,178,False,0.5769230769230769,False,Supplier
Dyers,Unknown,21,1045,32.0,166,0.9523809523809524,0.0,13.19047619047619,2022-07-07,2024-10-04,820,False,0.7411764705882353,True,Supplier
Eagar,Unknown,1,133,133.0,133,1.0,0.0,15.0,2022-07-07,2022-07-07,0,True,1.0,False,Service Provider
Eales,Unknown,1,840,840.0,840,1.0,0.0,11.0,2022-07-08,2022-07-08,0,True,1.0,False,Service Provider
Earl,Unknown,3,109,23.0,71,1.0,0.0,9.0,2022-01-17,2022-10-20,276,False,0.2941176470588235,False,Service Provider
Earle,Unknown,2,370,185.0,302,1.0,0.0,11.0,2022-07-08,2022-07-08,0,False,2.0,False,Service Provider
East,Unknown,6,301,38.0,134,1.0,0.0,9.0,2022-01-17,2022-01-18,1,False,5.806451612903225,False,Service Provider
Eastes,Unknown,1,54,54.0,54,1.0,0.0,9.0,2023-05-18,2023-05-18,0,True,1.0,False,Service Provider
Eastman,Unknown,1,75,75.0,75,1.0,0.0,9.0,2024-03-28,2024-03-28,0,True,1.0,False,Service Provider
Easton,Unknown,13,855,44.0,186,0.5384615384615384,0.0,13.923076923076923,2023-05-18,2023-05-20,2,False,12.1875,False,Supplier
Eaton,Unknown,1,152,152.0,152,1.0,0.0,14.0,2022-07-08,2022-07-08,0,True,1.0,False,Service Provider
Eayrs,Unknown,3,119,7.0,107,0.6666666666666666,0.0,15.0,2022-07-08,2022-07-09,1,False,2.9032258064516125,False,Supplier
Ebrahim,Unknown,4,202,55.0,87,0.5,0.0,9.0,2024-03-30,2024-04-03,4,False,3.5294117647058822,False,Service Provider
Eccles,Unknown,1,131,131.0,131,1.0,0.0,15.0,2023-05-18,2023-05-18,0,True,1.0,False,Service Provider
Eckard,Unknown,20,640,19.5,216,0.8,0.0,13.2,2023-05-18,2024-07-09,418,False,1.3392857142857142,True,Supplier
Eddie,Unknown,14,248,5.5,63,0.2857142857142857,0.0,16.714285714285715,2022-07-08,2022-07-13,5,False,12.0,False,Service Provider
Eden,Unknown,16,3690,221.5,684,0.875,0.0,11.0,2022-01-17,2022-02-15,29,False,8.135593220338983,False,Service Provider
Edgar,Unknown,2,179,89.5,106,0.0,0.0,10.0,2022-07-09,2022-07-09,0,False,2.0,False,Service Provider
Edge,Unknown,1,207,207.0,207,1.0,0.0,11.0,2022-01-17,2022-01-17,0,True,1.0,False,Service Provider
Edmonds,Unknown,2,31,15.5,25,1.0,0.0,12.5,2024-04-01,2024-04-02,1,False,1.9354838709677415,False,Supplier
Edmunds,Unknown,1,114,114.0,114,1.0,0.0,9.0,2024-04-03,2024-04-03,0,True,1.0,False,Service Provider
Edom,Unknown,1,64,64.0,64,1.0,0.0,11.0,2022-01-17,2022-01-17,0,True,1.0,False,Service Provider
Edson Property,Service Provider,3,84,18.0,56,1.0,0.0,11.666666666666666,2024-04-01,2024-04-01,0,False,3.0,False,Service Provider
Edward,Unknown,2,39,19.5,36,1.0,0.0,9.0,2023-05-19,2023-05-19,0,False,2.0,False,Service Provider
Edwards,Unknown,9,4372,258.0,1371,1.0,0.0,14.11111111111111,2024-04-03,2024-04-25,22,False,5.1923076923076925,False,Service Provider
Edwin,Unknown,2,7,3.5,4,0.0,0.0,11.0,2022-07-09,2022-07-09,0,False,2.0,False,Service Provider
Eeden,Unknown,3,36,7.0,25,0.0,0.0,13.666666666666666,2022-07-09,2022-08-03,25,False,1.6363636363636362,False,Supplier
Egan,Unknown,1,42,42.0,42,1.0,0.0,13.0,2022-01-17,2022-01-17,0,True,1.0,False,Important Contacts
Eggar,Unknown,1,53,53.0,53,0.0,0.0,12.0,2022-07-09,2022-07-09,0,True,1.0,False,Service Provider
Eggers,Unknown,1,46,46.0,46,1.0,0.0,9.0,2023-05-19,2023-05-19,0,True,1.0,False,Service Provider
Ehlers,Unknown,5,109,14.0,50,0.4,0.0,16.2,2023-05-19,2023-05-22,3,False,4.545454545454545,False,Service Provider
Ehrke,Unknown,22,942,22.5,160,0.4545454545454545,0.0,13.909090909090908,2022-07-09,2023-06-10,336,False,1.8032786885245904,False,Supplier
Eicker,Unknown,1,113,113.0,113,1.0,0.0,10.0,2023-05-22,2023-05-22,0,True,1.0,False,Service Provider
Eilers,Unknown,2,62,31.0,35,1.0,0.0,10.0,2023-05-23,2023-05-23,0,False,2.0,False,Service Provider
Eiman,Unknown,3,174,62.0,70,0.0,0.0,16.333333333333332,2022-07-09,2023-05-05,300,False,0.2727272727272727,False,Supplier
Eksteen,Unknown,1,13,13.0,13,1.0,0.0,16.0,2024-04-03,2024-04-03,0,True,1.0,False,Supplier
Eland,Unknown,2,338,169.0,219,0.5,0.0,14.0,2022-07-09,2022-07-20,11,False,1.4634146341463414,False,Service Provider
Elias,Unknown,5,66,6.0,29,0.0,0.0,17.0,2022-07-10,2024-05-02,662,False,0.2167630057803468,False,Service Provider
Elijah,Unknown,2,55,27.5,30,1.0,0.0,15.5,2023-05-23,2023-05-23,0,False,2.0,False,Supplier
Eliot,Unknown,3,188,48.0,134,1.0,0.0,16.0,2022-07-13,2022-07-13,0,False,3.0,False,Supplier
Ellias,Unknown,1,4,4.0,4,1.0,0.0,16.0,2023-05-23,2023-05-23,0,True,1.0,False,Supplier
Elliot,Unknown,4,145,32.5,63,0.75,0.0,16.0,2023-05-23,2023-05-29,6,False,3.3333333333333335,False,Supplier
Elliott,Unknown,4,121,21.0,74,0.5,0.0,15.25,2024-04-03,2024-08-05,124,False,0.7792207792207791,True,Supplier
Ellis,Unknown,2,150,75.0,120,1.0,0.0,10.5,2022-07-14,2022-07-14,0,False,2.0,False,Service Provider
Ellison,Unknown,1,37,37.0,37,0.0,0.0,18.0,2024-04-03,2024-04-03,0,True,1.0,False,Important Contacts
Eloff,Unknown,2,1185,592.5,942,1.0,0.0,12.0,2022-07-14,2022-07-14,0,False,2.0,False,Service Provider
Else,Unknown,2,117,58.5,94,1.0,0.0,14.0,2022-01-17,2022-01-17,0,False,2.0,False,Supplier
Elston,Unknown,1,23,23.0,23,0.0,0.0,18.0,2023-05-23,2023-05-23,0,True,1.0,False,Supplier
Elvis,Unknown,1,5,5.0,5,1.0,0.0,13.0,2022-07-14,2022-07-14,0,True,1.0,False,Supplier
Emanuel,Unknown,1,159,159.0,159,1.0,0.0,10.0,2024-04-04,2024-04-04,0,True,1.0,False,Service Provider
Emery,Unknown,15,1882,57.0,675,0.4,0.0,13.866666666666667,2022-07-14,2022-07-18,4,False,13.23529411764706,False,Service Provider
Emmett,Unknown,2,100,50.0,71,0.0,0.0,14.0,2023-05-27,2023-05-27,0,False,2.0,False,Service Provider
Emslie,Unknown,2,9,4.5,8,0.0,0.0,14.5,2023-05-28,2023-05-28,0,False,2.0,False,Supplier
Engel,Unknown,6,128,6.0,85,1.0,0.0,10.666666666666666,2022-07-14,2022-10-18,96,False,1.4285714285714286,False,Service Provider
Engelke,Unknown,1,247,247.0,247,0.0,0.0,8.0,2024-04-07,2024-04-07,0,True,1.0,False,Service Provider
Engels,Unknown,2,126,63.0,82,0.5,0.0,15.5,2023-05-28,2023-05-29,1,False,1.9354838709677415,False,Service Provider
England,Unknown,128,9333,38.0,699,0.7578125,0.0,12.015625,2024-04-08,2024-10-04,179,False,18.37320574162679,True,Supplier
English,Unknown,1,16,16.0,16,1.0,0.0,8.0,2024-04-24,2024-04-24,0,True,1.0,False,Service Provider
Enoch,Unknown,3,157,54.0,81,0.0,0.0,18.0,2022-07-14,2022-07-15,1,False,2.9032258064516125,False,Service Provider
Enslin,Unknown,1,37,37.0,37,1.0,0.0,10.0,2023-06-01,2023-06-01,0,True,1.0,False,Service Provider
Ephraim,Unknown,1,94,94.0,94,1.0,0.0,9.0,2024-04-24,2024-04-24,0,True,1.0,False,Service Provider
Epstein,Unknown,1,5,5.0,5,1.0,0.0,13.0,2024-04-24,2024-04-24,0,True,1.0,False,Supplier
Erasmus,Unknown,1,123,123.0,123,0.0,0.0,17.0,2024-04-24,2024-04-24,0,True,1.0,False,Service Provider
Eric,Unknown,219,21099,27.0,1722,0.3105022831050228,0.0410958904109589,14.30593607305936,2022-01-17,2024-08-01,927,False,6.865203761755486,True,Family
Ernest,Unknown,1,3,3.0,3,1.0,0.0,12.0,2023-06-01,2023-06-01,0,True,1.0,False,Service Provider
Ernst,Unknown,1,39,39.0,39,0.0,0.0,7.0,2022-07-15,2022-07-15,0,True,1.0,False,Service Provider
Erskine,Unknown,40,16843,52.0,7200,0.375,0.175,14.575,2024-04-24,2024-07-02,69,False,12.12121212121212,True,Family
Esau,Unknown,6,23,4.0,4,0.0,0.0,17.333333333333332,2022-01-17,2022-01-17,0,False,6.0,False,Service Provider
Esbach,Unknown,1,181,181.0,181,1.0,0.0,12.0,2023-06-01,2023-06-01,0,True,1.0,False,Service Provider
Eskom,Service Provider,1,1807,1807.0,1807,0.0,0.0,20.0,2022-11-10,2022-11-10,0,True,1.0,False,Service Provider
Esme,Unknown,1,13,13.0,13,1.0,0.0,10.0,2022-01-18,2022-01-18,0,True,1.0,False,Service Provider
Espach,Unknown,1,4,4.0,4,1.0,0.0,14.0,2023-06-01,2023-06-01,0,True,1.0,False,Supplier
Esquire,Supplier,27,2811,104.0,282,1.0,0.0,11.851851851851851,2022-02-16,2023-08-18,548,False,1.4013840830449829,False,Supplier
Essa,Unknown,1,41,41.0,41,1.0,0.0,15.0,2022-01-19,2022-01-19,0,True,1.0,False,Important Contacts
Ester,Unknown,1,5,5.0,5,1.0,0.0,12.0,2022-07-15,2022-07-15,0,True,1.0,False,Service Provider
Eugene,Unknown,1,34,34.0,34,1.0,0.0,14.0,2023-06-01,2023-06-01,0,True,1.0,False,Important Contacts
Europa,Unknown,2,123,61.5,83,1.0,0.0,14.5,2023-06-01,2023-06-01,0,False,2.0,False,Supplier
Eustace,Unknown,2,491,245.5,281,1.0,0.0,9.0,2024-04-25,2024-04-25,0,False,2.0,False,Service Provider
Evans,Unknown,2,122,61.0,62,0.5,0.0,12.0,2022-07-15,2022-07-16,1,False,1.9354838709677415,False,Service Provider
Everitt,Unknown,3,147,51.0,76,1.0,0.0,11.666666666666666,2024-04-25,2024-04-29,4,False,2.6470588235294117,False,Service Provider
Everson,Unknown,1,28,28.0,28,0.0,0.0,20.0,2024-04-25,2024-04-25,0,True,1.0,False,Supplier
Evert,Unknown,9,29,3.0,5,0.6666666666666666,0.0,14.555555555555555,2022-07-15,2023-02-06,206,False,1.1440677966101696,False,Supplier
Everton,Unknown,1,86,86.0,86,1.0,0.0,9.0,2024-04-26,2024-04-26,0,True,1.0,False,Service Provider
Everts,Unknown,1,49,49.0,49,1.0,0.0,15.0,2023-06-01,2023-06-01,0,True,1.0,False,Supplier
Evetech,Supplier,4,479,110.5,242,1.0,0.0,12.25,2022-05-30,2023-11-02,521,False,0.2177858439201452,False,Supplier
Exley,Unknown,4,276,79.5,81,0.5,0.0,15.5,2022-07-15,2023-04-27,286,False,0.379746835443038,False,Supplier
Eyre,Unknown,3,616,66.0,514,0.6666666666666666,0.0,16.333333333333332,2022-01-19,2022-01-21,2,False,2.8125,False,Supplier
Eyssen,Unknown,1,148,148.0,148,1.0,0.0,15.0,2023-06-01,2023-06-01,0,True,1.0,False,Service Provider
